record_id,created_at,region,team,customer,product,category,quantity,unit_price,total,status,note
REC-001343,2025-09-20,충북,운영,고객 1343,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001344,2025-09-21,제주,기획,고객 1344,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001345,2025-09-22,서울,운영,고객 1345,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001346,2025-09-23,부산,기획,고객 1346,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001347,2025-09-24,대전,운영,고객 1347,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001348,2025-09-25,인천,기획,고객 1348,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001349,2025-09-26,광주,운영,고객 1349,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001350,2025-09-27,대구,기획,고객 1350,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001351,2025-09-28,울산,운영,고객 1351,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001352,2025-09-29,세종,기획,고객 1352,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001353,2025-09-30,경기,운영,고객 1353,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001354,2025-10-01,강원,기획,고객 1354,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001355,2025-10-02,충북,운영,고객 1355,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-001356,2025-10-03,제주,기획,고객 1356,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001357,2025-10-04,서울,운영,고객 1357,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001358,2025-10-05,부산,기획,고객 1358,무선 마우스,입력 장치,7,59000,413000,배송 완료,"우선 처리, 오전 출고"
REC-001359,2025-10-06,대전,운영,고객 1359,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001360,2025-10-07,인천,기획,고객 1360,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001361,2025-10-08,광주,운영,고객 1361,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001362,2025-10-09,대구,기획,고객 1362,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001363,2025-10-10,울산,운영,고객 1363,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001364,2025-10-11,세종,기획,고객 1364,노트북 거치대,사무 용품,9,67000,603000,반품 검토,세금계산서 발행
REC-001365,2025-10-12,경기,운영,고객 1365,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001366,2025-10-13,강원,기획,고객 1366,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001367,2025-10-14,충북,운영,고객 1367,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001368,2025-10-15,제주,기획,고객 1368,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001369,2025-10-16,서울,운영,고객 1369,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001370,2025-10-17,부산,기획,고객 1370,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001371,2025-10-18,대전,운영,고객 1371,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001372,2025-10-19,인천,기획,고객 1372,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001373,2025-10-20,광주,운영,고객 1373,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001374,2025-10-21,대구,기획,고객 1374,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001375,2025-10-22,울산,운영,고객 1375,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-001376,2025-10-23,세종,기획,고객 1376,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001377,2025-10-24,경기,운영,고객 1377,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001378,2025-10-25,강원,기획,고객 1378,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001379,2025-10-26,충북,운영,고객 1379,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001380,2025-10-27,제주,기획,고객 1380,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001381,2025-10-28,서울,운영,고객 1381,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001382,2025-10-29,부산,기획,고객 1382,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001383,2025-10-30,대전,운영,고객 1383,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001384,2025-10-31,인천,기획,고객 1384,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001385,2025-11-01,광주,운영,고객 1385,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001386,2025-11-02,대구,기획,고객 1386,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001387,2025-11-03,울산,운영,고객 1387,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001388,2025-11-04,세종,기획,고객 1388,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001389,2025-11-05,경기,운영,고객 1389,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001390,2025-11-06,강원,기획,고객 1390,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001391,2025-11-07,충북,운영,고객 1391,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001392,2025-11-08,제주,기획,고객 1392,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001393,2025-11-09,서울,운영,고객 1393,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001394,2025-11-10,부산,기획,고객 1394,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001395,2025-11-11,대전,운영,고객 1395,웹캠,영상 장치,6,118000,708000,결제 확인,세금계산서 발행
REC-001396,2025-11-12,인천,기획,고객 1396,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001397,2025-11-13,광주,운영,고객 1397,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001398,2025-11-14,대구,기획,고객 1398,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001399,2025-11-15,울산,운영,고객 1399,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001400,2025-11-16,세종,기획,고객 1400,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001401,2025-11-17,경기,운영,고객 1401,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001402,2025-11-18,강원,기획,고객 1402,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001403,2025-11-19,충북,운영,고객 1403,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001404,2025-11-20,제주,기획,고객 1404,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001405,2025-11-21,서울,운영,고객 1405,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001406,2025-11-22,부산,기획,고객 1406,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001407,2025-11-23,대전,운영,고객 1407,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001408,2025-11-24,인천,기획,고객 1408,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001409,2025-11-25,광주,운영,고객 1409,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001410,2025-11-26,대구,기획,고객 1410,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001411,2025-11-27,울산,운영,고객 1411,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001412,2025-11-28,세종,기획,고객 1412,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001413,2025-11-29,경기,운영,고객 1413,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001414,2025-11-30,강원,기획,고객 1414,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001415,2025-12-01,충북,운영,고객 1415,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-001416,2025-12-02,제주,기획,고객 1416,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001417,2025-12-03,서울,운영,고객 1417,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001418,2025-12-04,부산,기획,고객 1418,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001419,2025-12-05,대전,운영,고객 1419,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001420,2025-12-06,인천,기획,고객 1420,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001421,2025-12-07,광주,운영,고객 1421,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001422,2025-12-08,대구,기획,고객 1422,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001423,2025-12-09,울산,운영,고객 1423,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001424,2025-12-10,세종,기획,고객 1424,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001425,2025-12-11,경기,운영,고객 1425,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001426,2025-12-12,강원,기획,고객 1426,기계식 키보드,입력 장치,3,149000,447000,처리 중,세금계산서 발행
REC-001427,2025-12-13,충북,운영,고객 1427,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001428,2025-12-14,제주,기획,고객 1428,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001429,2025-12-15,서울,운영,고객 1429,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001430,2025-12-16,부산,기획,고객 1430,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001431,2025-12-17,대전,운영,고객 1431,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001432,2025-12-18,인천,기획,고객 1432,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001433,2025-12-19,광주,운영,고객 1433,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001434,2025-12-20,대구,기획,고객 1434,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001435,2025-12-21,울산,운영,고객 1435,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
REC-001436,2025-12-22,세종,기획,고객 1436,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001437,2025-12-23,경기,운영,고객 1437,모니터 암,사무 용품,20,99000,1980000,배송 준비,정기 주문
REC-001438,2025-12-24,강원,기획,고객 1438,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001439,2025-12-25,충북,운영,고객 1439,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001440,2025-12-26,제주,기획,고객 1440,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001441,2025-12-27,서울,운영,고객 1441,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001442,2025-12-28,부산,기획,고객 1442,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001443,2025-12-29,대전,운영,고객 1443,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001444,2025-12-30,인천,기획,고객 1444,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001445,2025-12-31,광주,운영,고객 1445,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001446,2026-01-01,대구,기획,고객 1446,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001447,2026-01-02,울산,운영,고객 1447,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001448,2026-01-03,세종,기획,고객 1448,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001449,2026-01-04,경기,운영,고객 1449,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001450,2026-01-05,강원,기획,고객 1450,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001451,2026-01-06,충북,운영,고객 1451,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001452,2026-01-07,제주,기획,고객 1452,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001453,2026-01-08,서울,운영,고객 1453,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001454,2026-01-09,부산,기획,고객 1454,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001455,2026-01-10,대전,운영,고객 1455,웹캠,영상 장치,6,118000,708000,결제 확인,"우선 처리, 오전 출고"
REC-001456,2026-01-11,인천,기획,고객 1456,기계식 키보드,입력 장치,13,149000,1937000,처리 중,정기 주문
REC-001457,2026-01-12,광주,운영,고객 1457,모니터 암,사무 용품,20,99000,1980000,배송 준비,세금계산서 발행
REC-001458,2026-01-13,대구,기획,고객 1458,무선 마우스,입력 장치,7,59000,413000,배송 완료,정기 주문
REC-001459,2026-01-14,울산,운영,고객 1459,휴대용 SSD,저장 장치,14,179000,2506000,반품 검토,정기 주문
REC-001460,2026-01-15,세종,기획,고객 1460,헤드셋,음향 장치,1,129000,129000,결제 확인,정기 주문
REC-001461,2026-01-16,경기,운영,고객 1461,무선 키보드,입력 장치,8,89000,712000,처리 중,정기 주문
REC-001462,2026-01-17,강원,기획,고객 1462,27인치 모니터,디스플레이,15,329000,4935000,배송 준비,정기 주문
REC-001463,2026-01-18,충북,운영,고객 1463,USB-C 허브,주변 기기,2,49000,98000,배송 완료,정기 주문
REC-001464,2026-01-19,제주,기획,고객 1464,노트북 거치대,사무 용품,9,67000,603000,반품 검토,정기 주문
REC-001465,2026-01-20,서울,운영,고객 1465,웹캠,영상 장치,16,118000,1888000,결제 확인,정기 주문
REC-001466,2026-01-21,부산,기획,고객 1466,기계식 키보드,입력 장치,3,149000,447000,처리 중,정기 주문
REC-001467,2026-01-22,대전,운영,고객 1467,모니터 암,사무 용품,10,99000,990000,배송 준비,정기 주문
REC-001468,2026-01-23,인천,기획,고객 1468,무선 마우스,입력 장치,17,59000,1003000,배송 완료,정기 주문
REC-001469,2026-01-24,광주,운영,고객 1469,휴대용 SSD,저장 장치,4,179000,716000,반품 검토,정기 주문
REC-001470,2026-01-25,대구,기획,고객 1470,헤드셋,음향 장치,11,129000,1419000,결제 확인,정기 주문
REC-001471,2026-01-26,울산,운영,고객 1471,무선 키보드,입력 장치,18,89000,1602000,처리 중,정기 주문
REC-001472,2026-01-27,세종,기획,고객 1472,27인치 모니터,디스플레이,5,329000,1645000,배송 준비,정기 주문
REC-001473,2026-01-28,경기,운영,고객 1473,USB-C 허브,주변 기기,12,49000,588000,배송 완료,정기 주문
REC-001474,2026-01-29,강원,기획,고객 1474,노트북 거치대,사무 용품,19,67000,1273000,반품 검토,정기 주문
REC-001475,2026-01-30,충북,운영,고객 1475,웹캠,영상 장치,6,118000,708000,결제 확인,정기 주문
